"number" "dsum" "count" "missing" "quant_error" "fname"
168 4493.87 5408 4960 0.000399165 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Regulus.calendula_NAs_pu_mask.tif"
169 5005.36 5408 4960 0.00117068 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Regulus.satrapa_NAs_pu_mask.tif"
170 1539.0 1539 8829 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/RI_ff.tif"
171 39.0 39 10329 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/RI_gu.tif"
172 1950.38 5408 4960 0.00639936 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Riparia.riparia_NAs_pu_mask.tif"
173 1504.42 5408 4960 0.00850845 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Sayornis.saya_NAs_pu_mask.tif"
174 4879.18 5408 4960 0.00343017 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Selasphorus.rufus_NAs_pu_mask.tif"
175 4700.59 5408 4960 0.000143038 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Setophaga.coronata_NAs_pu_mask.tif"
176 5262.65 5408 4960 0.0115011 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Setophaga.nigrescens_NAs_pu_mask.tif"
177 1792.38 5408 4960 0.00309385 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Sialia.currucoides_NAs_pu_mask.tif"
178 4737.45 5408 4960 0.000261890 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Sitta.canadensis_NAs_pu_mask.tif"
179 2153.9 5408 4960 0.000720043 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Sorex.cinereus_NAs_pu_mask.tif"
180 4813.92 5408 4960 0.00206488 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Sorex.monticolus_NAs_pu_mask.tif"
181 5153.27 5408 4960 0.0136364 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Sphyrapicus.ruber_NAs_pu_mask.tif"
182 2232.62 5408 4960 0.00216894 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Spinus.pinus_NAs_pu_mask.tif"
183 4223.76 5408 4960 0.00251257 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Spinus.tristis_NAs_pu_mask.tif"
184 3416.08 5408 4960 0.00159861 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Spizella.passerina_NAs_pu_mask.tif"
185 4074.91 5408 4960 0.00380141 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Stelgidopteryx.serripennis_NAs_pu_mask.tif"
186 4219.44 5408 4960 0.00157943 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Stercorarius.parasiticus_NAs_pu_mask.tif"
187 4897.81 5408 4960 0.000177311 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Strix.varia_NAs_pu_mask.tif"
188 135.0 135 10233 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/SV_ro.tif"
189 4346.71 5408 4960 0.00162402 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Synthliboramphus.antiquus_NAs_pu_mask.tif"
190 4145.31 5408 4960 0.00259777 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Tachycineta.bicolor_NAs_pu_mask.tif"
191 5088.62 5408 4960 0.00215297 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Taricha.granulosa_NAs_pu_mask.tif"
192 5110.41 5408 4960 0.00701426 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Thamnophis.elegans_NAs_pu_mask.tif"
193 4512.39 5408 4960 0.000163428 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Thamnophis.ordinoides_NAs_pu_mask.tif"
194 5040.16 5408 4960 0.00105714 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Thamnophis.sirtalis_NAs_pu_mask.tif"
195 2281.89 5408 4960 0.000859769 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Thryomanes.bewickii_NAs_pu_mask.tif"
196 4120.75 5408 4960 0.00147082 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Tringa.incana_NAs_pu_mask.tif"
197 3198.87 5408 4960 0.00174356 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Tringa.melanoleuca_NAs_pu_mask.tif"
198 3037.71 5408 4960 0.00143937 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Tringa.solitaria_NAs_pu_mask.tif"
199 2291.46 5408 4960 0.000884005 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Troglodytes.aedon_NAs_pu_mask.tif"
200 5179.18 5408 4960 0.00308288 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Troglodytes.pacificus_NAs_pu_mask.tif"
201 4791.67 5408 4960 0.00423758 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Turdus.migratorius_NAs_pu_mask.tif"
202 4691.97 5408 4960 0.00343605 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Vireo.cassinii_NAs_pu_mask.tif"
203 4604.04 5408 4960 0.00105712 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Vireo.gilvus_NAs_pu_mask.tif"
204 5029.83 5408 4960 0.00548955 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Vireo.huttoni_NAs_pu_mask.tif"
205 3965.31 5408 4960 0.00132671 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Vireo.olivaceus_NAs_pu_mask.tif"
206 745.0 745 9623 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/WD_co.tif"
207 223.0 223 10145 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/WD_mx.tif"
208 401.0 401 9967 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/WN_bo_fn_sp.tif"
209 125.0 125 10243 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/WN_sw.tif"
210 929.0 929 9439 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/YF_co.tif"
211 383.0 383 9985 0.0 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/bowen_sei_rasters/YF_mx.tif"
212 2745.96 5408 4960 0.000738208 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Zenaida.macroura_NAs_pu_mask.tif"
213 2983.32 5408 4960 0.00207546 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Zonotrichia.albicollis_NAs_pu_mask.tif"
214 4525.13 5408 4960 0.00155018 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Zonotrichia.atricapilla_NAs_pu_mask.tif"
215 4898.33 5408 4960 0.00374254 "/home/jay/Programming_Projects/bowen.biodiversity.webapp/inst/extdata/sdm/Zonotrichia.leucophrys_NAs_pu_mask.tif"
